Order ID,Order Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,,,,,,,,#CALC!
US-2015-147627,20/01/2015,Standard Class,HL-15040,Consumer,Jonesboro,Arkansas,South,TEC-PH-10002075,,,,,,,,
US-2015-147627,20/01/2015,Standard Class,HL-15040,Consumer,Jonesboro,Arkansas,South,FUR-CH-10002317,,,,,,,,
US-2015-147627,20/01/2015,Standard Class,HL-15040,Consumer,Jonesboro,Arkansas,South,TEC-MA-10002790,,,,,,,,
US-2015-147627,20/01/2015,Standard Class,HL-15040,Consumer,Jonesboro,Arkansas,South,TEC-MA-10002694,,,,,,,,
CA-2016-105970,2/3/2016,Standard Class,PA-19060,Home Office,Richmond,Indiana,Central,TEC-MA-10001570,,,,,,,,
CA-2016-105970,2/3/2016,Standard Class,PA-19060,Home Office,Richmond,Indiana,Central,TEC-AC-10004420,,,,,,,,
CA-2017-112102,12/4/2017,Standard Class,BD-11605,Consumer,Springfield,Virginia,South,TEC-MA-10003673,,,,,,,,
CA-2017-112102,12/4/2017,Standard Class,BD-11605,Consumer,Springfield,Virginia,South,OFF-PA-10001661,,,,,,,,
CA-2017-112102,12/4/2017,Standard Class,BD-11605,Consumer,Springfield,Virginia,South,OFF-PA-10001281,,,,,,,,
US-2017-114776,6/12/2017,First Class,GG-14650,Corporate,Antioch,California,West,TEC-PH-10003535,,,,,,,,
US-2017-134908,5/6/2017,Standard Class,JS-15940,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10004420,,,,,,,,
US-2017-134908,5/6/2017,Standard Class,JS-15940,Home Office,Philadelphia,Pennsylvania,East,TEC-MA-10003353,,,,,,,,
US-2017-148803,11/12/2017,Same Day,LR-16915,Consumer,Homestead,Florida,South,TEC-MA-10000010,,,,,,,,
CA-2017-152170,12/11/2017,Second Class,FH-14275,Corporate,La Porte,Indiana,Central,OFF-PA-10003739,,,,,,,,
CA-2017-152170,12/11/2017,Second Class,FH-14275,Corporate,La Porte,Indiana,Central,FUR-CH-10002317,,,,,,,,
CA-2017-152170,12/11/2017,Second Class,FH-14275,Corporate,La Porte,Indiana,Central,FUR-BO-10002206,,,,,,,,
CA-2017-152170,12/11/2017,Second Class,FH-14275,Corporate,La Porte,Indiana,Central,OFF-PA-10001661,,,,,,,,
CA-2017-152170,12/11/2017,Second Class,FH-14275,Corporate,La Porte,Indiana,Central,OFF-AR-10003986,,,,,,,,
CA-2015-146969,29/09/2015,Standard Class,AP-10915,Consumer,Los Angeles,California,West,TEC-MA-10004255,,,,,,,,
CA-2015-146969,29/09/2015,Standard Class,AP-10915,Consumer,Los Angeles,California,West,OFF-EN-10001535,,,,,,,,
CA-2015-146969,29/09/2015,Standard Class,AP-10915,Consumer,Los Angeles,California,West,TEC-MA-10004212,,,,,,,,
CA-2015-146969,29/09/2015,Standard Class,AP-10915,Consumer,Los Angeles,California,West,TEC-MA-10003353,,,,,,,,
CA-2015-146969,29/09/2015,Standard Class,AP-10915,Consumer,Los Angeles,California,West,TEC-PH-10002075,,,,,,,,
CA-2016-112452,4/4/2016,Same Day,NC-18340,Consumer,Lansing,Michigan,Central,TEC-PH-10004875,,,,,,,,
CA-2016-112452,4/4/2016,Same Day,NC-18340,Consumer,Lansing,Michigan,Central,TEC-AC-10004127,,,,,,,,
CA-2016-112452,4/4/2016,Same Day,NC-18340,Consumer,Lansing,Michigan,Central,FUR-FU-10002874,,,,,,,,
CA-2016-112452,4/4/2016,Same Day,NC-18340,Consumer,Lansing,Michigan,Central,TEC-PH-10002817,,,,,,,,
CA-2016-113971,8/5/2016,Standard Class,CB-12535,Corporate,Cuyahoga Falls,Ohio,East,TEC-MA-10001570,,,,,,,,
CA-2017-160395,31/12/2017,Standard Class,KL-16555,Corporate,Reno,Nevada,West,TEC-MA-10003674,,,,,,,,
CA-2017-160395,31/12/2017,Standard Class,KL-16555,Corporate,Reno,Nevada,West,TEC-PH-10002352,,,,,,,,
CA-2015-136567,20/12/2015,First Class,PS-19045,Home Office,Harrisonburg,Virginia,South,FUR-FU-10003798,,,,,,,,
CA-2015-136567,20/12/2015,First Class,PS-19045,Home Office,Harrisonburg,Virginia,South,TEC-MA-10003673,,,,,,,,
CA-2015-136567,20/12/2015,First Class,PS-19045,Home Office,Harrisonburg,Virginia,South,TEC-MA-10002981,,,,,,,,
CA-2015-136567,20/12/2015,First Class,PS-19045,Home Office,Harrisonburg,Virginia,South,OFF-AP-10003099,,,,,,,,
CA-2017-149314,2/7/2017,Second Class,GB-14530,Corporate,Los Angeles,California,West,TEC-MA-10002412,,,,,,,,
CA-2018-147039,29/06/2018,Standard Class,AA-10315,Consumer,Minneapolis,Minnesota,Central,TEC-MA-10004552,,,,,,,,
CA-2018-147039,29/06/2018,Standard Class,AA-10315,Consumer,Minneapolis,Minnesota,Central,OFF-PA-10002960,,,,,,,,
CA-2015-126522,1/9/2015,Second Class,LT-16765,Consumer,Escondido,California,West,TEC-MA-10001570,,,,,,,,
CA-2015-127964,3/3/2015,Standard Class,AP-10720,Home Office,New York City,New York,East,FUR-FU-10002874,,,,,,,,
CA-2015-127964,3/3/2015,Standard Class,AP-10720,Home Office,New York City,New York,East,OFF-PA-10001450,,,,,,,,
CA-2015-127964,3/3/2015,Standard Class,AP-10720,Home Office,New York City,New York,East,OFF-SU-10003936,,,,,,,,
CA-2015-117709,4/5/2015,Standard Class,PM-18940,Consumer,Jackson,Michigan,Central,TEC-MA-10001856,,,,,,,,
CA-2016-125416,2/11/2016,Same Day,KC-16540,Consumer,Seattle,Washington,West,OFF-AR-10002704,,,,,,,,
CA-2018-145226,8/12/2018,Second Class,DL-13315,Consumer,New York City,New York,East,TEC-PH-10004875,,,,,,,,
CA-2018-145226,8/12/2018,Second Class,DL-13315,Consumer,New York City,New York,East,TEC-MA-10002790,,,,,,,,
CA-2018-145226,8/12/2018,Second Class,DL-13315,Consumer,New York City,New York,East,TEC-PH-10001198,,,,,,,,
CA-2018-145226,8/12/2018,Second Class,DL-13315,Consumer,New York City,New York,East,TEC-MA-10004086,,,,,,,,
US-2015-100279,10/3/2015,Standard Class,SW-20275,Consumer,Royal Oak,Michigan,Central,OFF-PA-10000048,,,,,,,,
CA-2015-158064,21/04/2015,Standard Class,AA-10375,Consumer,Los Angeles,California,West,TEC-AC-10002600,,,,,,,,
US-2016-104430,22/10/2016,Standard Class,LT-17110,Consumer,Bloomington,Illinois,Central,TEC-MA-10000010,,,,,,,,
CA-2016-132080,22/08/2016,First Class,DP-13105,Corporate,New York City,New York,East,OFF-FA-10000089,,,,,,,,
CA-2017-161207,29/08/2017,Standard Class,AB-10060,Home Office,Concord,New Hampshire,East,TEC-MA-10004086,,,,,,,,
CA-2015-120243,27/12/2015,Second Class,AT-10435,Home Office,Los Angeles,California,West,FUR-BO-10002206,,,,,,,,
CA-2017-113621,1/12/2017,Standard Class,JE-15745,Consumer,Rockville,Maryland,East,TEC-PH-10004830,,,,,,,,
CA-2017-113621,1/12/2017,Standard Class,JE-15745,Consumer,Rockville,Maryland,East,TEC-PH-10002114,,,,,,,,
CA-2017-168081,24/04/2017,Second Class,CA-12055,Home Office,Houston,Texas,Central,OFF-AR-10003477,,,,,,,,
CA-2015-128146,21/06/2015,Standard Class,DB-13060,Consumer,Lakewood,New Jersey,East,TEC-MA-10000904,,,,,,,,
CA-2015-128146,21/06/2015,Standard Class,DB-13060,Consumer,Lakewood,New Jersey,East,OFF-SU-10003936,,,,,,,,
CA-2018-138779,14/01/2018,First Class,RB-19570,Consumer,Jacksonville,North Carolina,South,OFF-AP-10001124,,,,,,,,
CA-2018-138779,14/01/2018,First Class,RB-19570,Consumer,Jacksonville,North Carolina,South,OFF-AR-10003477,,,,,,,,
CA-2015-127131,24/11/2015,Standard Class,HR-14830,Corporate,Seattle,Washington,West,OFF-PA-10002960,,,,,,,,
CA-2015-127131,24/11/2015,Standard Class,HR-14830,Corporate,Seattle,Washington,West,OFF-AR-10002704,,,,,,,,
CA-2015-127131,24/11/2015,Standard Class,HR-14830,Corporate,Seattle,Washington,West,TEC-MA-10004212,,,,,,,,
CA-2015-127131,24/11/2015,Standard Class,HR-14830,Corporate,Seattle,Washington,West,OFF-PA-10001725,,,,,,,,
CA-2018-117212,26/02/2018,Second Class,BT-11530,Home Office,Los Angeles,California,West,OFF-PA-10000048,,,,,,,,
CA-2018-117212,26/02/2018,Second Class,BT-11530,Home Office,Los Angeles,California,West,TEC-MA-10004552,,,,,,,,
CA-2018-117212,26/02/2018,Second Class,BT-11530,Home Office,Los Angeles,California,West,TEC-MA-10003329,,,,,,,,
CA-2018-117212,26/02/2018,Second Class,BT-11530,Home Office,Los Angeles,California,West,TEC-PH-10002817,,,,,,,,
CA-2018-117212,26/02/2018,Second Class,BT-11530,Home Office,Los Angeles,California,West,TEC-MA-10001856,,,,,,,,
US-2016-130519,15/09/2016,Same Day,NG-18355,Corporate,Coral Springs,Florida,South,OFF-PA-10000210,,,,,,,,
US-2016-130519,15/09/2016,Same Day,NG-18355,Corporate,Coral Springs,Florida,South,OFF-PA-10004438,,,,,,,,
US-2016-130519,15/09/2016,Same Day,NG-18355,Corporate,Coral Springs,Florida,South,TEC-MA-10003066,,,,,,,,
US-2016-130519,15/09/2016,Same Day,NG-18355,Corporate,Coral Springs,Florida,South,OFF-AR-10003986,,,,,,,,
CA-2017-130946,8/4/2017,Standard Class,ZC-21910,Consumer,Houston,Texas,Central,TEC-PH-10000675,,,,,,,,
CA-2017-130946,8/4/2017,Standard Class,ZC-21910,Consumer,Houston,Texas,Central,TEC-MA-10001856,,,,,,,,
CA-2017-130946,8/4/2017,Standard Class,ZC-21910,Consumer,Houston,Texas,Central,OFF-PA-10000210,,,,,,,,
CA-2017-114727,18/07/2017,Standard Class,LS-16945,Corporate,Denver,Colorado,West,OFF-AR-10002704,,,,,,,,
CA-2017-114727,18/07/2017,Standard Class,LS-16945,Corporate,Denver,Colorado,West,TEC-AC-10004992,,,,,,,,
CA-2017-114727,18/07/2017,Standard Class,LS-16945,Corporate,Denver,Colorado,West,TEC-PH-10002114,,,,,,,,
CA-2017-114727,18/07/2017,Standard Class,LS-16945,Corporate,Denver,Colorado,West,FUR-TA-10001691,,,,,,,,
CA-2017-114727,18/07/2017,Standard Class,LS-16945,Corporate,Denver,Colorado,West,OFF-FA-10000089,,,,,,,,
CA-2018-133235,1/8/2018,First Class,LH-16750,Consumer,Charlotte,North Carolina,South,TEC-PH-10001198,,,,,,,,
CA-2017-137050,14/07/2017,Second Class,SW-20755,Corporate,New York City,New York,East,OFF-PA-10001001,,,,,,,,
CA-2017-137050,14/07/2017,Second Class,SW-20755,Corporate,New York City,New York,East,TEC-MA-10002694,,,,,,,,
CA-2017-137050,14/07/2017,Second Class,SW-20755,Corporate,New York City,New York,East,TEC-MA-10004552,,,,,,,,
CA-2017-137050,14/07/2017,Second Class,SW-20755,Corporate,New York City,New York,East,OFF-EN-10004007,,,,,,,,
CA-2017-137050,14/07/2017,Second Class,SW-20755,Corporate,New York City,New York,East,TEC-PH-10002817,,,,,,,,
US-2018-118087,9/9/2018,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002352,,,,,,,,
US-2018-118087,9/9/2018,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,OFF-AP-10000326,,,,,,,,
US-2018-118087,9/9/2018,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002817,,,,,,,,
US-2018-118087,9/9/2018,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001034,,,,,,,,
US-2018-118087,9/9/2018,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10002671,,,,,,,,
US-2018-118087,9/9/2018,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10004255,,,,,,,,
US-2018-118087,9/9/2018,Standard Class,SP-20620,Corporate,Philadelphia,Pennsylvania,East,OFF-SU-10003002,,,,,,,,
CA-2015-110184,12/7/2015,Standard Class,BF-11170,Home Office,Los Angeles,California,West,OFF-ST-10001414,,,,,,,,
CA-2015-110184,12/7/2015,Standard Class,BF-11170,Home Office,Los Angeles,California,West,OFF-PA-10000048,,,,,,,,
CA-2017-126004,4/12/2017,First Class,BM-11140,Consumer,New York City,New York,East,TEC-AC-10004127,,,,,,,,
CA-2017-126004,4/12/2017,First Class,BM-11140,Consumer,New York City,New York,East,TEC-PH-10004830,,,,,,,,
CA-2017-126004,4/12/2017,First Class,BM-11140,Consumer,New York City,New York,East,FUR-CH-10002317,,,,,,,,
CA-2017-126004,4/12/2017,First Class,BM-11140,Consumer,New York City,New York,East,TEC-MA-10004255,,,,,,,,
CA-2017-126004,4/12/2017,First Class,BM-11140,Consumer,New York City,New York,East,OFF-AR-10003986,,,,,,,,
CA-2017-126004,4/12/2017,First Class,BM-11140,Consumer,New York City,New York,East,TEC-MA-10004458,,,,,,,,
CA-2018-100013,6/11/2018,Standard Class,ZC-21910,Consumer,Los Angeles,California,West,OFF-PA-10002960,,,,,,,,
CA-2018-100013,6/11/2018,Standard Class,ZC-21910,Consumer,Los Angeles,California,West,OFF-AR-10003986,,,,,,,,
CA-2018-100013,6/11/2018,Standard Class,ZC-21910,Consumer,Los Angeles,California,West,TEC-MA-10002412,,,,,,,,
CA-2016-132570,31/10/2016,Second Class,KT-16480,Consumer,Buffalo,New York,East,TEC-PH-10000675,,,,,,,,
CA-2016-132570,31/10/2016,Second Class,KT-16480,Consumer,Buffalo,New York,East,OFF-PA-10003739,,,,,,,,
CA-2017-153682,30/05/2017,First Class,BG-11695,Corporate,Cincinnati,Ohio,East,TEC-MA-10002790,,,,,,,,
CA-2017-144344,28/10/2017,Same Day,PG-18820,Consumer,Boynton Beach,Florida,South,OFF-AP-10002734,,,,,,,,
CA-2017-144344,28/10/2017,Same Day,PG-18820,Consumer,Boynton Beach,Florida,South,TEC-MA-10002981,,,,,,,,
CA-2017-144344,28/10/2017,Same Day,PG-18820,Consumer,Boynton Beach,Florida,South,FUR-TA-10001691,,,,,,,,
CA-2017-144344,28/10/2017,Same Day,PG-18820,Consumer,Boynton Beach,Florida,South,OFF-LA-10002473,,,,,,,,
CA-2015-127012,11/8/2015,Standard Class,GM-14680,Consumer,Seattle,Washington,West,TEC-MA-10003589,,,,,,,,
CA-2015-127012,11/8/2015,Standard Class,GM-14680,Consumer,Seattle,Washington,West,OFF-PA-10002558,,,,,,,,
CA-2015-127012,11/8/2015,Standard Class,GM-14680,Consumer,Seattle,Washington,West,FUR-FU-10003798,,,,,,,,
CA-2017-128727,29/08/2017,Standard Class,MO-17800,Home Office,New York City,New York,East,TEC-MA-10003353,,,,,,,,
US-2017-162859,15/02/2017,Standard Class,PG-18820,Consumer,New York City,New York,East,FUR-CH-10002317,,,,,,,,
US-2017-162859,15/02/2017,Standard Class,PG-18820,Consumer,New York City,New York,East,TEC-MA-10002981,,,,,,,,
CA-2018-133641,14/05/2018,Standard Class,EJ-14155,Consumer,Gulfport,Mississippi,South,OFF-AR-10003958,,,,,,,,
CA-2015-168494,12/12/2015,Second Class,NP-18700,Consumer,Fresno,California,West,OFF-AR-10004974,,,,,,,,
CA-2015-168494,12/12/2015,Second Class,NP-18700,Consumer,Fresno,California,West,TEC-PH-10002645,,,,,,,,
CA-2015-168494,12/12/2015,Second Class,NP-18700,Consumer,Fresno,California,West,OFF-AR-10004790,,,,,,,,
CA-2018-115602,18/12/2018,Standard Class,DJ-13630,Consumer,New York City,New York,East,TEC-AC-10002600,,,,,,,,
CA-2018-115602,18/12/2018,Standard Class,DJ-13630,Consumer,New York City,New York,East,OFF-EN-10001749,,,,,,,,
CA-2018-115602,18/12/2018,Standard Class,DJ-13630,Consumer,New York City,New York,East,OFF-FA-10000089,,,,,,,,
CA-2018-115602,18/12/2018,Standard Class,DJ-13630,Consumer,New York City,New York,East,OFF-LA-10003388,,,,,,,,
CA-2016-154956,4/7/2016,Standard Class,IM-15070,Consumer,Milwaukee,Wisconsin,Central,TEC-AC-10004127,,,,,,,,
CA-2018-144638,10/3/2018,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,East,TEC-MA-10004255,,,,,,,,
CA-2018-144638,10/3/2018,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,East,OFF-LA-10003388,,,,,,,,
CA-2018-144638,10/3/2018,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,East,OFF-AR-10003958,,,,,,,,
CA-2018-144638,10/3/2018,Standard Class,MH-18115,Home Office,Chester,Pennsylvania,East,TEC-MA-10002790,,,,,,,,
US-2017-168620,24/12/2017,Second Class,RB-19795,Home Office,Charlotte,North Carolina,South,OFF-SU-10003936,,,,,,,,
US-2017-168620,24/12/2017,Second Class,RB-19795,Home Office,Charlotte,North Carolina,South,OFF-PA-10000308,,,,,,,,
US-2017-168620,24/12/2017,Second Class,RB-19795,Home Office,Charlotte,North Carolina,South,TEC-MA-10002694,,,,,,,,
CA-2018-117079,23/10/2018,Standard Class,JR-15700,Consumer,Jacksonville,Florida,South,OFF-AP-10003914,,,,,,,,
US-2017-144393,28/10/2017,Standard Class,SM-20950,Corporate,Greenville,North Carolina,South,OFF-LA-10003388,,,,,,,,
CA-2018-105053,7/7/2018,Second Class,CS-12355,Consumer,Long Beach,New York,East,TEC-AC-10002380,,,,,,,,
CA-2017-155992,1/10/2017,First Class,CC-12220,Consumer,La Porte,Indiana,Central,TEC-MA-10002790,,,,,,,,
CA-2017-155992,1/10/2017,First Class,CC-12220,Consumer,La Porte,Indiana,Central,TEC-AC-10004814,,,,,,,,
CA-2018-110380,2/9/2018,Standard Class,PF-19225,Consumer,San Francisco,California,West,OFF-AP-10002734,,,,,,,,
US-2015-167738,24/12/2015,Standard Class,JC-16105,Corporate,Los Angeles,California,West,TEC-AC-10003133,,,,,,,,
US-2015-167738,24/12/2015,Standard Class,JC-16105,Corporate,Los Angeles,California,West,OFF-AR-10003986,,,,,,,,
CA-2018-121412,23/09/2018,Standard Class,BG-11695,Corporate,Louisville,Colorado,West,TEC-PH-10002352,,,,,,,,
CA-2018-100426,4/6/2018,Standard Class,DC-12850,Consumer,Florence,Alabama,South,FUR-FU-10002874,,,,,,,,
US-2017-103646,21/04/2017,Standard Class,SP-20545,Corporate,Chicago,Illinois,Central,OFF-LA-10003388,,,,,,,,
US-2017-103646,21/04/2017,Standard Class,SP-20545,Corporate,Chicago,Illinois,Central,TEC-MA-10002981,,,,,,,,
US-2017-103646,21/04/2017,Standard Class,SP-20545,Corporate,Chicago,Illinois,Central,OFF-AR-10004974,,,,,,,,
CA-2017-119186,26/05/2017,Same Day,MS-17710,Consumer,Fort Worth,Texas,Central,OFF-EN-10004007,,,,,,,,
CA-2017-119186,26/05/2017,Same Day,MS-17710,Consumer,Fort Worth,Texas,Central,OFF-AP-10003914,,,,,,,,
CA-2017-119186,26/05/2017,Same Day,MS-17710,Consumer,Fort Worth,Texas,Central,OFF-AR-10003958,,,,,,,,
CA-2017-119186,26/05/2017,Same Day,MS-17710,Consumer,Fort Worth,Texas,Central,TEC-MA-10002790,,,,,,,,
CA-2017-148698,2/5/2017,Standard Class,BD-11770,Consumer,Houston,Texas,Central,FUR-TA-10001691,,,,,,,,
CA-2015-163293,8/9/2015,First Class,KC-16255,Corporate,Macon,Georgia,South,TEC-PH-10001949,,,,,,,,
CA-2015-163293,8/9/2015,First Class,KC-16255,Corporate,Macon,Georgia,South,OFF-PA-10000048,,,,,,,,
CA-2017-160815,5/9/2017,First Class,TR-21325,Consumer,Cedar Rapids,Iowa,Central,TEC-PH-10002075,,,,,,,,
CA-2018-122154,9/4/2018,First Class,SA-20830,Consumer,Jacksonville,Florida,South,FUR-FU-10003798,,,,,,,,
CA-2018-122154,9/4/2018,First Class,SA-20830,Consumer,Jacksonville,Florida,South,TEC-MA-10001016,,,,,,,,
CA-2018-122154,9/4/2018,First Class,SA-20830,Consumer,Jacksonville,Florida,South,OFF-AR-10004790,,,,,,,,
US-2016-149692,6/12/2016,Standard Class,KW-16435,Consumer,Austin,Texas,Central,TEC-PH-10002114,,,,,,,,
CA-2017-119445,26/06/2017,Standard Class,GM-14500,Consumer,Providence,Rhode Island,East,OFF-AP-10002203,,,,,,,,
CA-2016-124268,4/7/2016,Standard Class,AD-10180,Home Office,New York City,New York,East,OFF-EN-10004007,,,,,,,,
CA-2017-154711,22/11/2017,Standard Class,TB-21355,Corporate,New York City,New York,East,FUR-TA-10001691,,,,,,,,
CA-2017-154711,22/11/2017,Standard Class,TB-21355,Corporate,New York City,New York,East,TEC-MA-10002790,,,,,,,,
CA-2017-154711,22/11/2017,Standard Class,TB-21355,Corporate,New York City,New York,East,TEC-MA-10002981,,,,,,,,
CA-2017-163384,10/11/2017,First Class,CC-12430,Home Office,San Francisco,California,West,FUR-BO-10002206,,,,,,,,
CA-2017-163384,10/11/2017,First Class,CC-12430,Home Office,San Francisco,California,West,TEC-MA-10004552,,,,,,,,
CA-2016-101707,27/08/2016,Standard Class,PF-19165,Consumer,San Diego,California,West,OFF-AR-10004790,,,,,,,,
CA-2016-101707,27/08/2016,Standard Class,PF-19165,Consumer,San Diego,California,West,TEC-PH-10001468,,,,,,,,
CA-2016-101707,27/08/2016,Standard Class,PF-19165,Consumer,San Diego,California,West,TEC-MA-10000904,,,,,,,,
CA-2016-138898,25/05/2016,Standard Class,JH-16180,Consumer,Pueblo,Colorado,West,OFF-ST-10001414,,,,,,,,
CA-2018-115427,30/12/2018,Standard Class,EB-13975,Corporate,Fairfield,California,West,TEC-MA-10003353,,,,,,,,
CA-2018-115427,30/12/2018,Standard Class,EB-13975,Corporate,Fairfield,California,West,TEC-AC-10004127,,,,,,,,
CA-2017-134425,8/12/2017,Second Class,QJ-19255,Corporate,Saint Paul,Minnesota,Central,TEC-MA-10002981,,,,,,,,
CA-2016-121391,4/10/2016,First Class,AA-10315,Consumer,San Francisco,California,West,TEC-MA-10001856,,,,,,,,
CA-2017-137043,23/12/2017,Second Class,LC-17140,Consumer,Springfield,Virginia,South,OFF-PA-10000312,,,,,,,,
CA-2017-137043,23/12/2017,Second Class,LC-17140,Consumer,Springfield,Virginia,South,OFF-EN-10001535,,,,,,,,
CA-2016-115847,19/09/2016,Second Class,TC-21535,Home Office,Arlington,Virginia,South,TEC-MA-10004255,,,,,,,,
US-2018-126179,3/7/2018,Standard Class,CS-12460,Consumer,Columbus,Georgia,South,FUR-FU-10003798,,,,,,,,
US-2018-126179,3/7/2018,Standard Class,CS-12460,Consumer,Columbus,Georgia,South,OFF-AP-10003884,,,,,,,,
CA-2017-101966,14/07/2017,Second Class,BM-11785,Consumer,Houston,Texas,Central,TEC-AC-10002380,,,,,,,,
CA-2017-141397,20/06/2017,First Class,RC-19825,Consumer,Pasadena,California,West,OFF-PA-10000312,,,,,,,,
CA-2017-141397,20/06/2017,First Class,RC-19825,Consumer,Pasadena,California,West,OFF-LA-10002473,,,,,,,,
CA-2017-141397,20/06/2017,First Class,RC-19825,Consumer,Pasadena,California,West,TEC-AC-10004992,,,,,,,,
CA-2017-141397,20/06/2017,First Class,RC-19825,Consumer,Pasadena,California,West,TEC-MA-10004521,,,,,,,,
CA-2017-141397,20/06/2017,First Class,RC-19825,Consumer,Pasadena,California,West,TEC-MA-10000904,,,,,,,,
CA-2017-141082,9/12/2017,Standard Class,FM-14380,Consumer,Lawrence,Massachusetts,East,TEC-MA-10004212,,,,,,,,
CA-2017-141082,9/12/2017,Standard Class,FM-14380,Consumer,Lawrence,Massachusetts,East,OFF-ST-10001034,,,,,,,,
US-2017-134488,24/09/2017,Standard Class,PK-19075,Consumer,Columbus,Ohio,East,OFF-EN-10001535,,,,,,,,
CA-2017-145919,18/12/2017,Standard Class,HG-14965,Corporate,Los Angeles,California,West,FUR-BO-10000112,,,,,,,,
CA-2017-145919,18/12/2017,Standard Class,HG-14965,Corporate,Los Angeles,California,West,TEC-PH-10001949,,,,,,,,
CA-2017-145919,18/12/2017,Standard Class,HG-14965,Corporate,Los Angeles,California,West,TEC-PH-10002817,,,,,,,,
CA-2018-157651,10/12/2018,Standard Class,HA-14920,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003798,,,,,,,,
CA-2015-160773,1/7/2015,Standard Class,LW-16825,Corporate,Deltona,Florida,South,TEC-PH-10004875,,,,,,,,
CA-2015-160773,1/7/2015,Standard Class,LW-16825,Corporate,Deltona,Florida,South,TEC-MA-10002694,,,,,,,,
CA-2018-167703,3/2/2018,Standard Class,MC-17575,Consumer,Cincinnati,Ohio,East,OFF-PA-10002558,,,,,,,,
CA-2018-167703,3/2/2018,Standard Class,MC-17575,Consumer,Cincinnati,Ohio,East,TEC-AC-10004992,,,,,,,,
CA-2018-121804,3/3/2018,Standard Class,LP-17095,Consumer,Murray,Kentucky,South,OFF-EN-10001535,,,,,,,,
CA-2018-162635,9/10/2018,First Class,EB-14170,Consumer,Wilmington,North Carolina,South,FUR-FU-10003095,,,,,,,,
CA-2015-107153,28/09/2015,Standard Class,GZ-14545,Corporate,Lawrence,Massachusetts,East,OFF-AR-10002671,,,,,,,,
US-2015-117058,27/05/2015,First Class,LE-16810,Consumer,Chicago,Illinois,Central,TEC-MA-10004212,,,,,,,,
CA-2016-120439,14/06/2016,Standard Class,AD-10180,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10000919,,,,,,,,
CA-2017-128258,30/03/2017,First Class,CP-12085,Corporate,Norwich,Connecticut,East,TEC-MA-10002937,,,,,,,,
CA-2018-106033,15/10/2018,Second Class,FG-14260,Home Office,San Francisco,California,West,OFF-AR-10003958,,,,,,,,
CA-2017-142762,23/05/2017,Standard Class,LD-17005,Consumer,San Francisco,California,West,TEC-MA-10001016,,,,,,,,
CA-2018-127705,2/6/2018,Standard Class,AB-10255,Home Office,Lorain,Ohio,East,OFF-PA-10000919,,,,,,,,
CA-2018-127705,2/6/2018,Standard Class,AB-10255,Home Office,Lorain,Ohio,East,TEC-MA-10003493,,,,,,,,
CA-2015-122567,16/02/2015,Standard Class,MN-17935,Consumer,Dallas,Texas,Central,TEC-PH-10001198,,,,,,,,
CA-2015-122567,16/02/2015,Standard Class,MN-17935,Consumer,Dallas,Texas,Central,TEC-MA-10003589,,,,,,,,
CA-2015-121664,6/5/2015,Standard Class,HP-14815,Home Office,Los Angeles,California,West,OFF-LA-10003388,,,,,,,,
CA-2017-122133,16/05/2017,Standard Class,JR-15670,Consumer,Middletown,Connecticut,East,TEC-AC-10004420,,,,,,,,
US-2018-123281,2/4/2018,Standard Class,JF-15190,Consumer,Los Angeles,California,West,TEC-AC-10004814,,,,,,,,
CA-2018-100524,31/03/2018,Second Class,CM-12115,Consumer,New York City,New York,East,OFF-AR-10003896,,,,,,,,
CA-2018-100524,31/03/2018,Second Class,CM-12115,Consumer,New York City,New York,East,TEC-MA-10003493,,,,,,,,
CA-2018-100524,31/03/2018,Second Class,CM-12115,Consumer,New York City,New York,East,OFF-ST-10001414,,,,,,,,
CA-2018-113481,2/1/2018,First Class,AS-10045,Corporate,Jacksonville,North Carolina,South,OFF-AP-10000326,,,,,,,,
CA-2018-113481,2/1/2018,First Class,AS-10045,Corporate,Jacksonville,North Carolina,South,TEC-MA-10004125,,,,,,,,
CA-2018-113481,2/1/2018,First Class,AS-10045,Corporate,Jacksonville,North Carolina,South,OFF-PA-10001001,,,,,,,,
CA-2016-131758,28/05/2016,Standard Class,KB-16315,Consumer,Freeport,New York,East,TEC-MA-10004458,,,,,,,,
CA-2016-131758,28/05/2016,Standard Class,KB-16315,Consumer,Freeport,New York,East,TEC-MA-10001570,,,,,,,,
CA-2015-118339,17/03/2015,Standard Class,BN-11515,Consumer,Lakeville,Minnesota,Central,OFF-AR-10003477,,,,,,,,
